Sales_ID,name,year,selling_price,km_driven,City,fuel,transmission,owner,mileage,engine,max_power,torque,seats,sold
6322,Hyundai,2018,540000,4000,Chula Vista,Petrol,Manual,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
6323,Maruti,2007,140000,35000,Ashland,Petrol,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6324,Maruti,2003,200000,121000,North Bergen,Petrol,Manual,First_Owner,17.3,993,60,78Nm@ 4500rpm,5,N
6325,Ford,2015,650000,110000,North Kingstown,Diesel,Manual,Second_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,N
6326,Ford,2010,229999,170000,Bangor,Diesel,Manual,Second_Owner,17.8,1399,68,"16.3@ 2,000(kgm@ rpm)",5,N
6327,Maruti,2010,305000,175000,Sparks,Diesel,Manual,Third_Owner,17.8,1248,75,190Nm@ 2000rpm,5,N
6328,Mahindra,2018,1400000,30000,Sparks,Diesel,Manual,First_Owner,16,1997,140,320Nm@ 1600-2800rpm,7,N
6329,Ford,2008,200000,163000,Prior Lake,Diesel,Manual,First_Owner,17.8,1399,68,"16.3@ 2,000(kgm@ rpm)",5,N
6330,Ford,2008,200000,163000,Sparks,Diesel,Manual,First_Owner,17.8,1399,68,"16.3@ 2,000(kgm@ rpm)",5,N
6331,Mahindra,2010,465000,77088,Deland,Diesel,Manual,First_Owner,14,2489,95,220Nm at 1400-2600 rpm,8,N
6332,Nissan,2011,210000,110000,Deland,Diesel,Manual,Third_Owner,23.08,1461,63.1,160Nm@ 2000rpm,5,N
6333,Mahindra,2016,570000,136511,Delray Beach,Diesel,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
6334,Maruti,2015,570000,80000,Delray Beach,Petrol,Manual,First_Owner,16.02,1373,93.7,130Nm@ 4000rpm,7,N
6335,Maruti,2015,650000,60000,Delray Beach,Petrol,Manual,First_Owner,16.02,1373,93.7,130Nm@ 4000rpm,7,N
6336,Maruti,2016,620000,36000,Delray Beach,Petrol,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,N
6337,Maruti,2012,250000,65000,Deland,Petrol,Manual,Second_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
6338,BMW,2011,1000000,50000,Caldwell,Diesel,Automatic,First_Owner,17.05,1995,184,380Nm@ 1750-2750rpm,5,N
6339,Maruti,2012,300000,60000,Boise,LPG,Manual,First_Owner,26.2,998,58.2,77Nm@ 3500rpm,5,N
6340,Fiat,2013,300000,82500,Caldwell,Diesel,Manual,First_Owner,20.3,1248,75,197Nm@ 1750rpm,5,N
6341,Ford,2018,810000,30000,Caldwell,Diesel,Manual,Second_Owner,23,1498,98.96,205Nm@ 1750-3250rpm,5,N
6342,Chevrolet,2011,270000,100000,Boise,Diesel,Manual,Third_Owner,18.3,1991,147.9,327Nm@ 2600rpm,5,N
6343,Maruti,2015,470000,70000,Caldwell,Diesel,Manual,Second_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
6344,Tata,2017,400000,85000,Caldwell,Diesel,Manual,First_Owner,20.65,1248,88.7,190Nm@ 1750-3000rpm,5,N
6345,Maruti,2014,300000,60000,Caldwell,Petrol,Manual,Second_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
6346,Maruti,2015,170000,20000,Caldwell,Petrol,Manual,Third_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6347,Renault,2014,455999,80000,Cottage Lake,Diesel,Manual,First_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,N
6348,Mahindra,2009,121000,100000,Newton,Diesel,Manual,Second_Owner,13,2489,95,220Nm at 1400-2600 rpm,8,N
6351,Maruti,2016,650000,80000,Beckley,Diesel,Manual,Second_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
6352,Tata,2017,350000,35000,Cottage Lake,Petrol,Manual,First_Owner,17.57,1193,88.7,140Nm@ 1500-4000rpm,5,N
6353,Chevrolet,2013,125000,139000,Cottage Lake,Diesel,Manual,First_Owner,25.44,936,57.6,150Nm@ 1750rpm,5,N
6354,Maruti,2005,80000,90000,Cottage Lake,Petrol,Automatic,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6356,Honda,2008,250000,100000,Beckley,Petrol,Manual,First_Owner,17.7,1497,78,"12.7@ 2,700(kgm@ rpm)",5,N
6357,Volkswagen,2011,225000,90000,Newton,Diesel,Manual,First_Owner,20.54,1598,103.6,250Nm@ 1500-2500rpm,5,N
6358,Mahindra,2007,215000,105000,Beckley,Diesel,Manual,Second_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,N
6359,Hyundai,2017,450000,40000,Boise,Diesel,Manual,Second_Owner,25.4,1186,73.97,190.24nm@ 1750-2250rpm,5,N
6360,Hyundai,2017,509999,90000,Boise,Petrol,Manual,First_Owner,20.14,1197,81.86,113.75nm@ 4000rpm,5,N
6361,Maruti,2015,245000,36710,Boise,Petrol,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6362,Mahindra,2018,400000,50000,Boise,Diesel,Manual,First_Owner,23.5,909,45,98Nm@ 1600-3000rpm,8,N
6363,Maruti,2016,620000,28180,Boise,Diesel,Manual,First_Owner,23.65,1248,88.5,200Nm@ 1750rpm,5,N
6364,Maruti,2017,650000,44000,Boise,Diesel,Manual,First_Owner,23.65,1248,88.5,200Nm@ 1750rpm,5,N
6365,Tata,2019,1700000,15000,Boise,Diesel,Manual,First_Owner,17,1956,138.1,350Nm@ 1750-2500rpm,5,N
6366,Datsun,2019,590000,4000,Boise,Petrol,Manual,First_Owner,19.72,1198,67,104Nm@ 4000rpm,7,N
6367,Maruti,2014,370000,30000,Boise,Diesel,Manual,First_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,N
6368,Maruti,2013,350000,15000,Pleasure Ridge Park,Petrol,Manual,First_Owner,18.6,1197,85.8,114Nm@ 4000rpm,5,N
6369,Maruti,2017,580000,20000,Paducah,Petrol,Manual,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,N
6370,Hyundai,2018,450000,56000,Paducah,Petrol,Manual,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
6371,Hyundai,2017,600000,19000,Pleasure Ridge Park,Petrol,Manual,First_Owner,17.19,1197,81.86,114.73Nm@ 4000rpm,5,N
6372,Ford,2016,2400000,30000,Richmond,Diesel,Automatic,First_Owner,12.62,2198,158,385Nm@ 1600-2500rpm,7,N
6373,Hyundai,2017,450000,70000,Richmond,Petrol,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
6374,Tata,2009,150000,30000,Pleasure Ridge Park,Diesel,Manual,First_Owner,19.09,1396,69,135Nm@ 2500rpm,5,N
6375,Maruti,2019,400000,15000,Pleasure Ridge Park,Petrol,Manual,First_Owner,15.37,1196,73,101Nm@ 3000rpm,5,N
6376,Maruti,2013,185000,85000,Pleasure Ridge Park,Petrol,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6377,Maruti,2018,625000,50000,Alexandria,Petrol,Automatic,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
6378,Hyundai,2019,700000,20000,Richmond,Petrol,Manual,First_Owner,17.19,1197,81.86,114.73Nm@ 4000rpm,5,N
6379,Maruti,2017,390000,25000,Richmond,Petrol,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
6380,Tata,2018,625000,25000,Pleasure Ridge Park,Petrol,Manual,First_Owner,17,1198,108.5,170Nm@ 1750-4000rpm,5,N
6381,Maruti,2014,400000,50000,Richmond,Petrol,Manual,First_Owner,19.1,1197,85.8,114Nm@ 4000rpm,5,N
6382,Hyundai,2011,380000,150000,Richmond,Diesel,Manual,Fourth_Above_Owner,23,1396,90,22.4 kgm at 1750-2750rpm,5,N
6383,Toyota,2009,400000,90000,Boca Raton,Petrol,Automatic,First_Owner,14.53,1794,138.1,173Nm@ 4000rpm,5,N
6384,Tata,2019,620000,100000,Boca Raton,Petrol,Manual,First_Owner,17.57,1193,88.7,140Nm@ 1500-4000rpm,5,N
6385,Ford,2008,190000,180000,Boca Raton,Diesel,Manual,Second_Owner,17.8,1399,67,160Nm@ 2000rpm,5,N
6386,Maruti,2013,210000,50000,Bradenton,Petrol,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6387,Maruti,2012,270000,80000,Boca Raton,Diesel,Manual,Third_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,N
6388,Maruti,1999,45000,100000,Boynton Beach,Petrol,Manual,Third_Owner,17.3,993,60,78Nm@ 4500rpm,5,N
6389,Hyundai,2014,220000,93000,Boynton Beach,Petrol,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6390,Mahindra,2014,550000,11500,Boynton Beach,Diesel,Manual,First_Owner,15.96,2523,63,180Nm@ 1440-1500rpm,9,N
6391,Hyundai,2013,370000,120000,Knoxville,Petrol,Manual,First_Owner,18.5,1197,82.85,113.7Nm@ 4000rpm,5,N
6393,Mahindra,2015,650000,50000,Knoxville,Diesel,Manual,First_Owner,14.95,2489,93.7,218Nm@ 1400-2600rpm,9,N
6394,Honda,2012,550000,120000,Kingsport,Petrol,Manual,First_Owner,16.8,1497,116.3,146Nm@ 4800rpm,5,N
6395,Ford,2010,225000,100000,Knoxville,Diesel,Manual,Second_Owner,17.8,1399,68,"16.3@ 2,000(kgm@ rpm)",5,N
6396,Maruti,2004,40000,57000,Knoxville,Petrol,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
6397,Hyundai,2016,280000,60000,Knoxville,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6398,Ford,2017,570000,44077,La Vergne,Petrol,Automatic,First_Owner,17.01,1499,110.5,136Nm@ 4250rpm,5,N
6399,Maruti,2017,290000,90000,Kingsport,Petrol,Manual,Second_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N
6400,Hyundai,2018,720000,50000,Lebanon,Diesel,Manual,Second_Owner,21.19,1396,88.73,219.66nm@ 1500-2750rpm,5,N
6401,Ford,2017,800000,60000,Kingsport,Diesel,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,N
6402,Hyundai,2012,265000,20000,Kingsport,Petrol,Manual,Third_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
6403,Maruti,2010,135000,90000,La Vergne,Petrol,Manual,Third_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6404,Ford,2016,350000,70000,Knoxville,Diesel,Manual,Second_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,N
6406,Chevrolet,2016,490000,80000,La Vergne,Diesel,Manual,First_Owner,18.2,1248,73.74,172.5Nm@ 1750rpm,8,N
6407,Hyundai,2012,450000,72000,Lebanon,Diesel,Manual,Second_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,N
6408,Mahindra,2016,950000,50000,La Vergne,Diesel,Manual,First_Owner,15.4,1997,120,280Nm@ 1800-2800rpm,7,N
6409,Maruti,2012,355000,90000,La Vergne,Petrol,Manual,Second_Owner,17.5,1298,85.8,114Nm@ 4000rpm,5,N
6410,Hyundai,2019,700000,17000,La Vergne,Petrol,Manual,First_Owner,18.6,1197,81.86,114.73nm@ 4000rpm,5,N
6411,Mahindra,2012,459999,70000,Bedford,Diesel,Manual,First_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,8,N
6412,Volkswagen,2012,350000,74000,Bedford,Diesel,Manual,Second_Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,N
6413,Maruti,2006,85000,60000,Amarillo,Petrol,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6414,Maruti,2016,290000,15000,Beaumont,Petrol,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6415,Honda,2019,1000000,72000,Beaumont,Diesel,Manual,First_Owner,25.5,1498,98.6,200Nm@ 1750rpm,5,N
6416,Tata,2008,85000,25000,Beaumont,Petrol,Manual,Second_Owner,16.84,1193,64.4,99.8Nm@ 2700rpm,5,N
6417,Maruti,2003,65000,114000,Baytown,Petrol,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6418,Honda,2005,75000,120000,Arlington,Petrol,Manual,First_Owner,13,1493,100,13.1kgm@ 4600rpm,5,N
6419,Skoda,2003,100000,250000,Arlington,Diesel,Manual,Second_Owner,18.7,1896,66,210 / 1900,5,N
6420,Tata,2009,170000,55768,Atascadero,Diesel,Manual,First_Owner,17,1405,71,135Nm@ 2500rpm,5,N
6421,Hyundai,2017,525000,40000,Arlington,Petrol,Automatic,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
6422,Maruti,2020,265000,70000,Arlington,Petrol,Manual,Second_Owner,21.79,998,67.05,90Nm@ 3500rpm,5,N
6423,Tata,2018,459999,50000,Arlington,Petrol,Manual,First_Owner,20.3,1199,84,114Nm@ 3500rpm,5,N
6424,Maruti,2017,250000,20000,Atascadero,Petrol,Manual,First_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,N
6425,Maruti,2013,395000,70000,Austin,Diesel,Manual,Second_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
6426,Hyundai,2014,375000,60000,Austin,Petrol,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
6427,Tata,2009,120000,120000,Austin,Diesel,Manual,First_Owner,17,1405,71,135 Nm at 2500  rpm ,5,N
6428,Maruti,2011,290000,110000,Beaumont,Diesel,Manual,Second_Owner,21.1,1248,73.9,113Nm@ 4500rpm,5,N
6429,Tata,2017,409999,60000,Bedford,Petrol,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,N
6430,Chevrolet,2009,200000,30000,Bedford,Petrol,Manual,First_Owner,16.5,995,63,90.3Nm@ 4200rpm,5,N
6431,Skoda,2018,900000,35000,Bedford,Diesel,Manual,First_Owner,21.13,1498,108.6,250Nm@ 1500-2500rpm,5,N
6432,Maruti,2003,50000,50000,Bedford,Petrol,Manual,Third_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
6433,Renault,2012,450000,100000,Bedford,Diesel,Manual,First_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,N
6434,Mahindra,2012,650000,80000,Beaumont,Diesel,Manual,Third_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
6435,Volkswagen,2014,300000,84000,Beaumont,Diesel,Manual,Second_Owner,20.14,1498,88.5,230Nm@ 1500-2500rpm,5,N
6436,Ford,2014,425000,60000,Arlington,Diesel,Manual,First_Owner,25.01,1498,89.75,204Nm@ 2000-2750rpm,5,N
6437,Maruti,1998,55000,50000,Beaumont,Petrol,Manual,Second_Owner,17.3,993,60,78Nm@ 4500rpm,5,N
6438,Hyundai,2011,200000,60000,Austin,Petrol,Manual,Second_Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5,N
6439,Mahindra,2015,975000,100000,Camp Springs,Diesel,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
6440,Mahindra,2013,450000,70000,Amarillo,Diesel,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
6441,Mahindra,2014,600000,82500,Amarillo,Diesel,Manual,Second_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
6442,Mahindra,2014,550000,76000,Baytown,Diesel,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1440-2200rpm,9,N
6443,Tata,2011,180000,87000,Baytown,Diesel,Manual,First_Owner,18,1248,75,190Nm@ 1750rpm,5,N
6444,Mahindra,2010,300000,120000,Austin,Diesel,Manual,First_Owner,14,2498,112,260 Nm at 1800-2200 rpm,7,N
6445,Tata,2016,350000,70000,Atascadero,Petrol,Manual,Second_Owner,17.57,1193,88.7,140Nm@ 1500-4000rpm,5,N
6446,Maruti,2014,465000,90000,Baytown,Diesel,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
6447,Tata,2010,200000,188000,Atascadero,Diesel,Manual,Second_Owner,21.12,1248,88.8,200Nm@ 1750-3000rpm,5,N
6448,Chevrolet,2014,350000,120000,Amarillo,Diesel,Manual,Second_Owner,18.2,1248,73.8,172.5Nm@ 1750rpm,8,N
6449,Honda,2015,650000,80000,Amarillo,Petrol,Manual,First_Owner,17.4,1497,117.3,145Nm@ 4600rpm,5,N
6450,Hyundai,2010,150000,123278,Austin,Petrol,Manual,Second_Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5,N
6451,Honda,2014,560000,100000,Atascadero,Diesel,Manual,Second_Owner,26,1498,98.6,200Nm@ 1750rpm,5,N
6452,Hyundai,2015,625000,90000,Corvallis,Diesel,Manual,First_Owner,21.19,1396,88.73,219.66nm@ 1500-2750rpm,5,N
6453,Ford,2012,220000,110000,Corvallis,Diesel,Manual,First_Owner,20,1399,68,160Nm@ 2000rpm,5,N
6454,Ford,2013,250000,110000,Eugene,Diesel,Manual,First_Owner,20,1399,68.1,160Nm@ 2000rpm,5,N
6455,Tata,2018,575000,70000,Eugene,Diesel,Manual,First_Owner,20.65,1248,88.7,190Nm@ 1750-3000rpm,5,N
6456,Mahindra,2015,1050000,65000,Eugene,Diesel,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
6457,Jaguar,2015,3000000,70000,Eugene,Diesel,Automatic,Second_Owner,16.36,2179,187.7,450Nm@ 2000rpm,5,N
6458,Tata,2012,200000,90000,Eugene,Diesel,Manual,Third_Owner,11.57,2179,138.1,320Nm@ 1700-2700rpm,7,N
6459,Maruti,2016,262000,50000,Eugene,Petrol,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6460,Hyundai,2018,299000,33000,Land O Lakes,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6461,Maruti,2015,250000,26500,Mauldin,Petrol,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6462,Hyundai,2011,140000,60000,Mauldin,Petrol,Manual,Fourth_Above_Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5,N
6463,Maruti,2013,360000,70000,Mauldin,Diesel,Manual,Third_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
6464,Datsun,2015,210000,80000,Land O Lakes,Petrol,Manual,First_Owner,20.63,1198,67.06,104Nm@ 4000rpm,5,N
6465,Hyundai,2017,600000,60000,Mauldin,Diesel,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
6466,Skoda,2011,210000,100000,Mauldin,Diesel,Manual,First_Owner,19.5,1199,75,180 Nm at 2000rpm,5,N
6467,Volkswagen,2011,300000,80000,Land O Lakes,Diesel,Manual,Second_Owner,20.54,1598,103.6,250Nm@ 1500-2500rpm,5,N
6468,Hyundai,2016,450000,35000,Mauldin,Petrol,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
6469,Ford,2018,3200000,35000,Land O Lakes,Diesel,Automatic,First_Owner,10.91,3198,197,470Nm@ 1750-2500rpm,7,N
6470,Hyundai,2019,550000,10000,Mauldin,Petrol,Manual,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
6471,Tata,2011,100000,80000,Long Beach,Diesel,Manual,First_Owner,18,1248,75,190 Nm at 1750 rpm,5,N
6472,Hyundai,2012,185000,50000,Batavia,Petrol,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6473,Maruti,2006,80000,90000,Belleville,Petrol,Manual,Second_Owner,17.3,1061,64,"8.6@ 3,500(kgm@ rpm)",5,N
6474,Maruti,2017,295000,80000,Batavia,Petrol,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N
6475,Renault,2017,360000,25000,Belleville,Petrol,Manual,First_Owner,23.01,999,67,91Nm@ 4250rpm,5,N
6476,Maruti,2014,210000,70000,Belleville,Petrol,Manual,First_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,N
6477,Hyundai,2019,585000,80000,Batavia,Petrol,Automatic,First_Owner,17.4,1197,81.86,114.73nm@ 4000rpm,5,N
6478,Volkswagen,2016,560000,50000,Belleville,Diesel,Manual,First_Owner,20.14,1498,88.7,230Nm@ 1500-2500rpm,5,N
6479,Honda,2015,600000,70000,Belleville,Diesel,Manual,First_Owner,26,1498,98.6,200Nm@ 1750rpm,5,N
6480,Datsun,2017,330000,60000,Lake Oswego,Petrol,Manual,First_Owner,20.63,1198,67,104Nm@ 4000rpm,5,N
6481,Hyundai,2019,990000,15000,Lake Oswego,Petrol,Manual,First_Owner,17,1591,121.3,151Nm@ 4850rpm,5,N
6482,Toyota,2012,300000,90000,Lake Oswego,Diesel,Manual,First_Owner,23.59,1364,67.1,170Nm@ 1800-2400rpm,5,N
6483,Tata,2018,650000,28000,Mcminnville,Petrol,Manual,First_Owner,17,1198,108.5,170Nm@ 1750-4000rpm,5,N
6484,Hyundai,2019,695000,20000,Mcminnville,Petrol,Automatic,First_Owner,17.4,1197,81.86,117nm@ 4000rpm,5,N
6485,Hyundai,2014,300000,60000,Mcminnville,Diesel,Manual,First_Owner,24,1120,70,160Nm@ 1500-2750rpm,5,N
6486,Maruti,2015,270000,22000,Medford,Petrol,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6487,Tata,2010,185000,70000,Mcminnville,Diesel,Manual,Second_Owner,11.57,2179,138.1,320Nm@ 1700-2700rpm,7,N
6488,Chevrolet,2013,200000,80000,Mcminnville,Diesel,Manual,First_Owner,22.1,1248,76.9,205Nm@ 1750rpm,5,N
6489,Maruti,2019,459999,35000,Lake Oswego,CNG,Manual,First_Owner,26.6,998,58.16,77Nm@ 3500rpm,5,N
6490,Tata,2018,860000,60000,Chester,Diesel,Manual,First_Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5,N
6491,Tata,2018,400000,20000,Chester,Petrol,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,N
6492,Maruti,2013,240000,142000,Chester,Diesel,Manual,Second_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,N
6493,Maruti,2015,570000,72000,Chester,Diesel,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
6494,Ford,2018,850000,90000,Chester,Diesel,Manual,First_Owner,23,1498,98.96,205Nm@ 1750-3250rpm,5,N
6495,Ford,2011,155000,80000,Coos Bay,Diesel,Manual,Third_Owner,20,1399,68,160Nm@ 2000rpm,5,N
6496,Hyundai,2011,270000,125000,Muscatine,Diesel,Manual,First_Owner,23,1396,90,22.4 kgm at 1750-2750rpm,5,N
6497,Maruti,2015,610000,33000,Allen Park,Petrol,Manual,First_Owner,20.73,1373,91.1,130Nm@ 4000rpm,5,N
6498,Hyundai,2015,1000000,50000,Allen Park,Diesel,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,N
6499,Mahindra,2012,450000,120000,Allen Park,Diesel,Manual,Second_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,9,N
6500,Hyundai,2018,500000,35000,Muscatine,Diesel,Manual,First_Owner,25.4,1186,73.97,190.25nm@ 1750-2250rpm,5,N
6501,Honda,2018,700000,43000,Muscatine,Diesel,Manual,First_Owner,27.4,1498,98.63,200Nm@ 1750rpm,5,N
6502,Maruti,2007,135000,60000,Muscatine,Petrol,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6503,Mahindra,2012,430000,148000,Muscatine,Diesel,Manual,Second_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,9,N
6504,Hyundai,2014,625000,70000,Muscatine,Diesel,Manual,Second_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,N
6505,Nissan,2011,280000,96000,Muscatine,Petrol,Manual,First_Owner,16.95,1498,97.7,134Nm@ 4000rpm,5,N
6506,Mahindra,2015,800000,70000,Rome,Diesel,Manual,First_Owner,15.4,1997,120,280Nm@ 1800-2800rpm,7,N
6507,Maruti,2012,220000,70000,Rome,Diesel,Manual,Second_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,N
6508,Maruti,2017,620000,18484,Rome,Petrol,Manual,First_Owner,20.89,1197,81.8,113Nm@ 4200rpm,5,N
6509,Tata,2011,300000,70000,Rome,Diesel,Manual,First_Owner,13.93,2179,138.03,320Nm@ 1700-2700rpm,7,N
6510,Maruti,2010,180000,25000,Rome,Petrol,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6511,Volkswagen,2013,250000,120000,Red Wing,Diesel,Manual,Third_Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,N
6512,Maruti,2017,480000,55000,Rome,Petrol,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,N
6513,Ford,2019,885000,10000,Roswell,Petrol,Manual,Second_Owner,17,1497,121.31,150Nm@ 4500rpm,5,N
6514,Mahindra,2020,550000,60000,Roswell,Diesel,Manual,First_Owner,25.32,1198,77,190Nm@ 1750-2250rpm,6,N
6515,Maruti,2018,800000,30000,Rome,Diesel,Manual,First_Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,N
6516,Hyundai,2013,180000,65000,Rome,Petrol,Manual,First_Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5,N
6518,Hyundai,2012,380000,50000,Greenfield,Diesel,Manual,Second_Owner,21.9,1396,88.76,219.6Nm@ 1750-2750rpm,5,N
6519,Tata,2019,520000,2560,Greenfield,Petrol,Automatic,First_Owner,24,1199,83.81,114Nm@ 3500rpm,5,N
6520,Maruti,2004,90000,60000,Greenfield,Petrol,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6521,Maruti,2016,330000,80000,Green Bay,Petrol,Manual,Second_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
6522,Maruti,1999,40000,50000,Green Bay,Petrol,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
6523,Chevrolet,2015,370000,120000,Green Bay,Diesel,Manual,First_Owner,18.2,1248,73.8,172.5Nm@ 1750rpm,8,N
6524,Honda,2009,290000,120000,Green Bay,Petrol,Manual,Second_Owner,16.8,1497,116.3,146Nm@ 4800rpm,5,N
6525,Hyundai,2013,215000,47000,Green Bay,Petrol,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6526,Tata,2017,1282000,45000,Janesville,Diesel,Manual,First_Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7,N
6527,Toyota,2012,610000,90000,Franklin,Diesel,Manual,First_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),8,N
6528,Hyundai,2013,380000,110000,Franklin,Diesel,Manual,Second_Owner,21.27,1396,88.76,219.6Nm@ 1500-2750rpm,5,N
6529,Mahindra,2017,1250000,95000,Franklin,Diesel,Manual,First_Owner,15.4,1997,120,280Nm@ 1800-2800rpm,7,N
6530,Hyundai,2012,400000,103655,Franklin,Diesel,Manual,Second_Owner,22.32,1582,126.3,259.9Nm@ 1900-2750rpm,5,N
6531,Hyundai,2018,700000,25000,Franklin,Petrol,Automatic,Second_Owner,17.4,1197,81.86,114.73nm@ 4000rpm,5,N
6532,Renault,2014,650000,80000,Greenfield,Diesel,Manual,First_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,N
6533,Tata,2014,95000,50000,Green Bay,Petrol,Manual,Second_Owner,25.4,624,37.5,51Nm@ 4000+/-500rpm,4,N
6534,Mahindra,2015,1147000,56975,Green Bay,Diesel,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
6535,Hyundai,2010,150000,110000,Concord,Petrol,Manual,First_Owner,0,1086,62,96.1Nm@ 3000rpm,5,N
